Wall time,Step,Value
1607466921.836225,0,0.3281072974205017
1607467108.8293025,1,0.4901539385318756
1607467254.5072675,2,0.2689351439476013
1607467392.202984,3,0.15505775809288025
1607467525.3224025,4,0.5033944845199585
1607467657.3705533,5,0.6121340394020081
1607467791.5293531,6,0.2903395891189575
1607467926.5491822,7,0.41145816445350647
1607468061.9113011,8,0.3887461721897125
1607468195.3810146,9,0.25699174404144287
1607468327.5328262,10,0.5842969417572021
1607468461.1239288,11,0.5283580422401428
1607468595.2606232,12,0.2906774580478668
1607468730.2529874,13,0.29480627179145813
1607468864.2363205,14,0.7325767874717712
1607468996.6798575,15,0.33157479763031006
1607469130.2591798,16,0.845020592212677
1607469264.1223903,17,0.5904484391212463
1607469400.68849,18,0.7917927503585815
1607469538.1560903,19,0.5454679131507874
1607469676.2423449,20,0.7478094100952148
1607469815.8755264,21,0.31108322739601135
1607469954.301314,22,0.3867975175380707
1607470093.808358,23,0.5216664671897888
1607470233.542249,24,0.32242196798324585
1607470373.4487848,25,0.4386705458164215
1607470511.8009167,26,0.4618949890136719
1607470650.2340286,27,0.6625270247459412
1607470788.9954386,28,0.4955087900161743
1607470929.7429028,29,0.20412656664848328
1607471069.743576,30,0.3394430875778198
1607471212.3556395,31,0.2911059260368347
1607471353.2816706,32,0.3138495981693268
1607471491.4661367,33,0.4564676582813263
1607471630.5687845,34,0.2231050729751587
1607471769.774783,35,0.42127636075019836
1607471908.1146653,36,0.4600566029548645
1607472049.12666,37,0.5620372295379639
1607472189.1403968,38,0.2583928406238556
1607472328.5879364,39,0.8274911046028137
1607472469.2365668,40,0.8327732682228088
1607472608.701672,41,0.2776574492454529
1607472749.3526688,42,0.2961716651916504
1607472889.1326098,43,0.5121986865997314
1607473028.838737,44,0.44800233840942383
1607473167.9949272,45,0.4415821433067322
1607473307.3399143,46,0.7203118205070496
1607473447.3775268,47,0.2310398519039154
1607473588.420691,48,0.6389274001121521
1607473729.2480092,49,0.37377527356147766
1607473869.2847717,50,-0.14074143767356873
1607474009.8453794,51,0.07822832465171814
1607474148.9815214,52,0.5246026515960693
1607474287.3662775,53,0.33767959475517273
1607474426.7803473,54,0.35921114683151245
1607474566.515425,55,0.8185015320777893
1607474706.6189117,56,0.4158925414085388
1607474846.6160269,57,0.09135407954454422
1607474985.6238902,58,0.28270530700683594
1607475124.8260956,59,0.42587921023368835
1607475263.4359803,60,0.09536300599575043
1607475404.3752534,61,0.7773452997207642
1607475544.8917956,62,0.2354675680398941
1607475685.8622513,63,0.8549677729606628
1607475825.9076307,64,0.4969013035297394
1607475966.0341296,65,0.9102694988250732
1607476105.829007,66,0.24349677562713623
1607476245.7297988,67,0.938636302947998
1607476387.2848508,68,0.9486401677131653
1607476528.896093,69,0.20154798030853271
1607476668.4922667,70,0.3400523364543915
1607476806.5093672,71,0.7304629683494568
1607476946.3034384,72,0.9275857210159302
1607477085.5812697,73,0.5220894813537598
1607477225.381168,74,0.9295231103897095
1607477366.743197,75,0.6170487999916077
1607477507.8810186,76,0.7005553841590881
1607477647.5158,77,0.1816364973783493
1607477785.733139,78,0.6944531798362732
1607477924.5551882,79,0.9144072532653809
1607478062.7112787,80,0.5468108057975769
1607478203.1825013,81,0.7497822046279907
1607478342.6297235,82,0.6085273027420044
1607478483.1302955,83,0.47445443272590637
1607478623.5973034,84,0.5108577609062195
1607478766.8687062,85,0.45538806915283203
1607478907.352839,86,0.4750867187976837
1607479046.5219166,87,0.2820895314216614
1607479186.0491335,88,0.8152234554290771
1607479325.9129403,89,0.41888228058815
1607479466.248589,90,0.4713193476200104
1607479607.9034028,91,0.6916728615760803
1607479749.286249,92,0.829218864440918
1607479890.526255,93,0.41822168231010437
1607480033.9548318,94,0.08480725437402725
1607480176.8762202,95,0.26607319712638855
1607480317.0753455,96,1.0426950454711914
1607480456.730245,97,0.8688795566558838
1607480596.548197,98,0.3825029134750366
1607480737.442999,99,0.2275105118751526
1607480877.881353,100,0.5205812454223633
1607481026.8118742,101,0.5451527833938599
1607481171.1274266,102,0.9817394018173218
1607481312.3881576,103,0.24370193481445312
1607481453.076414,104,0.7870282530784607
1607481594.3760405,105,0.21628524363040924
1607481736.9230435,106,0.6965329647064209
1607481877.0750535,107,0.6756302714347839
1607482020.0887945,108,0.4275168180465698
1607482161.6527052,109,0.8406471014022827
1607482302.3444571,110,0.6802101731300354
1607482443.759789,111,0.7107288837432861
1607482585.643576,112,1.069305181503296
1607482728.050871,113,0.39255616068840027
1607482868.5699425,114,0.5747312903404236
1607483009.055933,115,0.7068107724189758
1607483151.476835,116,0.9461371302604675
1607483295.2770617,117,0.8933202028274536
1607483436.3689296,118,0.5414152145385742
1607483576.9966521,119,0.6592609286308289
1607483717.3640096,120,0.5502862334251404
1607483860.472126,121,0.18370214104652405
