Wall time,Step,Value
1608361533.5631576,0,0.6654691100120544
1608361594.351301,1,-0.19165757298469543
1608361683.1609795,2,0.5153589844703674
1608361745.0092854,3,0.7507244348526001
1608361826.1353123,4,0.3295135498046875
1608361884.140009,5,1.097517967224121
1608361962.2540526,6,0.6372636556625366
1608362017.3195055,7,0.6760932803153992
1608362096.0439208,8,0.5631526708602905
1608362152.9827068,9,0.6402879357337952
1608362232.577282,10,0.9511116147041321
1608362290.9259095,11,0.8115065097808838
1608362373.7243733,12,1.053904414176941
1608362432.5320942,13,0.6770437955856323
1608362512.6135955,14,0.24868908524513245
1608362570.9572082,15,0.9055783152580261
1608362653.0799477,16,1.7530848979949951
1608362711.576597,17,1.5666025876998901
1608362793.9760797,18,1.4903279542922974
1608362852.486562,19,0.9441743493080139
1608362933.6205537,20,0.9995583295822144
1608362994.3120863,21,0.588018000125885
1608363078.5031056,22,0.4375380277633667
1608363135.6862552,23,1.0502376556396484
1608363216.1812007,24,1.7728575468063354
1608363272.4748428,25,1.0126218795776367
1608363349.7042947,26,1.5309361219406128
1608363404.269289,27,1.6366087198257446
1608363481.5042539,28,1.6956665515899658
1608363535.999032,29,1.3564131259918213
1608363614.4785004,30,1.4097670316696167
1608363669.6698132,31,1.422422170639038
1608363748.0426989,32,2.8112618923187256
1608363804.0982814,33,2.1402761936187744
1608363886.0643876,34,2.413515567779541
1608363944.6784215,35,1.5904995203018188
1608364027.3213704,36,1.3182644844055176
1608364083.7085176,37,1.1717489957809448
1608364166.2484217,38,2.138601779937744
1608364223.3172357,39,1.8158705234527588
1608364304.7348633,40,2.3632214069366455
1608364363.1552873,41,1.648966908454895
1608364446.804378,42,3.3206570148468018
1608364505.434069,43,1.1527986526489258
1608364591.7281516,44,2.8814122676849365
1608364665.0729392,45,3.2173538208007812
1608364756.998211,46,2.4693820476531982
1608364824.4825568,47,1.3429763317108154
1608364917.2848244,48,3.838165044784546
1608364984.973849,49,3.0659780502319336
1608365078.9795704,50,1.7013834714889526
1608365147.625344,51,3.2130396366119385
1608365242.7057903,52,5.339078903198242
1608365315.440304,53,3.306743621826172
1608365406.9392416,54,1.2644124031066895
1608365468.846547,55,4.237725257873535
1608365553.2563493,56,3.2228610515594482
1608365613.2238593,57,2.0735740661621094
1608365696.3465161,58,1.5985205173492432
1608365754.4161465,59,1.9158140420913696
1608365838.0357847,60,1.4783709049224854
1608365896.6140368,61,4.027205944061279
1608365977.5513575,62,3.5472412109375
1608366037.4876258,63,5.859340190887451
1608366115.13923,64,4.01203727722168
1608366171.5477347,65,2.5775234699249268
1608366245.2345243,66,6.584977149963379
1608366297.5337613,67,4.3436784744262695
1608366369.8824418,68,4.504929065704346
1608366421.210916,69,3.8764736652374268
1608366493.2359838,70,5.0983805656433105
1608366544.4303946,71,2.9337782859802246
1608366616.4125583,72,2.2604901790618896
1608366668.41984,73,3.739133596420288
1608366740.190611,74,8.084571838378906
1608366791.3173163,75,3.177057981491089
1608366863.12291,76,5.116339683532715
1608366914.649747,77,1.2648028135299683
1608366986.84636,78,8.922615051269531
1608367037.885046,79,5.31281852722168
1608367109.629697,80,3.2072412967681885
1608367161.5340688,81,3.928976535797119
1608367234.1159801,82,8.707578659057617
1608367286.8679285,83,4.764416694641113
1608367359.8356435,84,4.079061508178711
1608367411.9240212,85,4.041835784912109
1608367484.1147177,86,5.676856994628906
1608367535.5529761,87,2.875450611114502
1608367607.844654,88,4.918412208557129
1608367660.1899097,89,3.2818686962127686
1608367732.7023518,90,4.832369804382324
1608367783.842768,91,4.385664463043213
1608367856.8740437,92,7.4072489738464355
1608367908.4263518,93,5.778947830200195
1608367981.7726505,94,4.15594482421875
1608368033.2853875,95,4.052505016326904
1608368105.9009159,96,4.479883193969727
1608368159.3690116,97,10.7847318649292
1608368232.585284,98,4.433204174041748
1608368284.8225167,99,7.880429744720459
1608368357.0026453,100,5.463711261749268
1608368408.6341207,101,3.267293930053711
1608368480.8401043,102,5.089087963104248
1608368532.5893111,103,2.8416144847869873
1608368604.016776,104,4.728706359863281
1608368657.712835,105,5.738503932952881
1608368756.4195352,106,3.886263847351074
1608368820.5327406,107,8.283151626586914
1608368923.0056252,108,10.344738006591797
1608368986.2434397,109,3.097965717315674
1608369077.8739064,110,11.093854904174805
1608369137.1212819,111,6.967309951782227
