CRP,BCRP,OLMAR,PAMR,RMR,WMAMR,EG,ONS,UP
0.002317912476916373,0.004027348658147911,-0.002739999997736775,0.0014602530549348014,-0.002739999997736997,-0.002739999997736997,0.002316261325539193,0.002347631325031241,0.0020686623238128643
-0.007856051653326479,-0.004253350835169978,-0.008229999943111466,-0.0038273395057341064,-0.008229999943111466,-0.008229999943111355,-0.007860253225965286,-0.006417579304138221,-0.007873052235825906
-0.0013044752408213345,0.003480197314406297,-0.0053699999715681734,-0.0053699999715681734,-0.0053699999715681734,0.01373999983759977,-0.0013106715602105856,0.0004503325733100638,-0.0010757766460708362
0.012057933212645366,0.015085475923223512,-0.007719999948186063,-0.007719999948186174,-0.007719999948185952,0.0071206935434176,0.01206149419106195,0.010950758168762675,0.012068538751809132
-0.005144349603328435,-0.002917093323693165,0.0038899999360997306,0.0038899999360997306,0.0038899999360997306,0.0038899999360997306,-0.005150359632279944,-0.0036596008862647134,-0.00504769268222971
-0.008869292268258056,-0.013839888096520148,-0.007709999948285584,-0.014789999877839244,-0.007709999948285584,-0.007709999948285695,-0.008872284835249822,-0.00770737736698579,-0.008408860382909111
0.0011486822802679875,0.0009404322809605237,-2.5000002068509275e-11,0.005700770750597384,0.01053999986960008,-2.5000002068509275e-11,0.0011496094510354826,0.0007619840271786416,0.00109500541182328
0.0011574485913883326,-0.00481000252204089,-0.006549999959827413,0.016555001410863746,0.0415199995597999,-0.01166999990888351,0.0011568802631429786,0.000796357294269967,0.0008337646147402733
-0.0027808489303637884,-0.003699976103899605,0.0030099999448998105,0.0027504398491509097,0.0030099999448998105,0.0027749570642596755,-0.0027779742736666613,-0.00387721530901608,-0.002884463304432261
-0.002570679657510011,-0.002326064306793052,0.011439999860600514,0.00011818122247331253,0.011439999860600292,0.011439999860600514,-0.0025784535783842655,6.282771745080851e-06,-0.002268581297222516
0.002630169763468304,0.006153158526325475,-0.0006700000183336163,0.026647105227589174,-0.0006700000183336163,0.016729999807699736,0.002628582364282428,0.002899734994230574,0.002747830892471992
0.009676981153240893,0.01904764115810842,0.027789999697100054,0.028569999689299852,0.027789999697100276,0.011439999860599848,0.009671608899366468,0.011441777036456768,0.0096369749477625
-0.0015272914734447696,0.003146330592764146,-2.5000113090811737e-11,-0.02978999972858931,-2.5000002068509275e-11,-2.5000113090811737e-11,-0.0015303128542063504,-0.00036871863356591206,-0.0015693349445004001
0.004326159331747181,0.004226994533564676,0.010209999872900166,0.010209999872900166,0.010209999872900388,0.0033999999410001536,0.004325199706284755,0.004686582904367631,0.004390199750659907
0.00872896579195026,0.030315028586703985,0.024399999731000044,0.006764503536387023,0.024399999730999822,0.0039222813432451265,0.008730731426814797,0.00883221803741141,0.008983567370237644
-0.005503644300486665,-0.01057085091777965,0.0022099999529001657,-0.0037951495635063504,0.0022099999529001657,-0.03367999968988378,-0.005503954840578529,-0.005855606783094602,-0.005368655657693289
0.0022062541446943307,-0.00019425667092809462,0.010449999870500104,0.010449999870500104,0.010449999870500104,0.009884903756210761,0.0022008154438297733,0.003933854546785076,0.002391788362573255
-0.00837034435655959,-0.002151671978125269,-0.027349999752867782,-0.027349999752867782,-0.027349999752867893,-0.006879999956544092,-0.008366856182274396,-0.009116934481899985,-0.008323617566172725
-0.006435430836315148,-0.005670295557012706,-0.015639999869382026,-0.015639999869382026,-0.015639999869381915,-0.015639999869381915,-0.0064363577134705086,-0.006211874309763554,-0.0063640203799762984
-0.0011832212533104958,-0.0010870092260631958,-0.0063499999618173986,-0.004241781386293941,-0.0063499999618173986,-0.0063499999618173986,-0.0011840097772799485,-0.0011955293116955312,-0.0010888282870888943
-0.0009305083176568418,-0.01103242565830076,0.00872431397363993,-0.01082999991724165,0.014109999833900266,-0.004362286411464633,-0.0009339348840987638,-0.0006055642942596196,-0.0009606762750022924
0.00029741562218132955,-0.0007360417402502151,-0.007289999952464488,0.006849999906500148,-0.007289999952464377,0.0045199999297997895,0.0002995471256797,-0.0002573933719236532,0.0004850414474910636
-0.007117210345439551,-0.0067241505713467875,-0.0036899999882846757,0.028569999689299852,-0.0036899999882846757,-0.0036899999882846757,-0.007111002240287045,-0.009635209368068276,-0.006794830951248776
-0.0019158978994830989,0.0029021899539121154,0.001609999958899655,0.001609999958899877,0.001609999958899877,0.001609999958899877,-0.0019078195894736139,-0.004233475503552353,-0.0017564639683602667
-0.00505895619934571,-0.007637861116047584,-2.5000113090811737e-11,0.028569999689299852,-2.4999891046206812e-11,-2.5000002068509275e-11,-0.005070764596093902,-0.001572753096843349,-0.005387660591957388
-0.0035554418004544175,0.004790346044420746,0.0036132368829753236,0.009653467233300628,0.009899999875999654,-0.0037099999880855217,-0.0035418510606098907,-0.007707695251621072,-0.0032692599964557756
0.014818294643363705,0.011558570284823544,0.014909999825899689,-2.5000002068509275e-11,0.014909999825899467,0.007459999900400138,0.014800385587758091,0.020715714138397567,0.014742470724129708
-0.004490639622998116,-0.012279276916022708,-0.020919999816846002,-0.010431795217266449,-0.020919999816846002,-0.007399999951369751,-0.0044765331268417086,-0.009918692229398118,-0.004389398765564545
0.0029525277441817543,0.013289446755733847,-0.010149999924007447,-0.010149999924007558,-0.010149999924007669,-0.010149999924007669,0.002962809993780402,4.0784507797431147e-05,0.0031915207761497033
-0.0025108135164747525,0.01022280209578108,0.008539999889599859,0.008539999889599859,0.008539999889599859,0.008539999889599859,-0.0025031311860213012,-0.0038356760414445246,-0.002252939316681246
-0.003704704129496972,-0.002157848187874234,-0.013579999889879013,-0.016799777725809095,-0.013579999889879013,0.002248316220211377,-0.00370255505900563,-0.004233094928636327,-0.0036143884830416306
0.000973722388389886,-0.004746736050610156,0.007479999900199985,0.00742515710678493,0.007479999900199985,-0.010949999916047504,0.0009728450234227637,0.0015584273673647786,0.0008404999005580116
0.005418697862530797,-0.004882665051516022,0.004199999932999354,-2.5000002068509275e-11,0.004199999932999354,-0.005589999969379478,0.00541634722519535,0.005977295737048971,0.00525476655118684
-0.0015084343639663045,0.0040641962690681765,0.011189999863100208,0.0068299999067003014,0.010071311358879509,0.011189999863100208,-0.0015104471875068137,-0.0006446847747790807,-0.0014526570606981926
0.003957154732708412,0.007673316587542001,-2.5000002068509275e-11,0.0028157794225736055,-2.4999891046206812e-11,-2.5000113090811737e-11,0.003974292541957691,-0.0010175605795300635,0.00393077880373105
0.0006689883573487432,0.0021860140095033564,0.010269999872299707,0.011819999856800045,0.010269999872299707,0.012669999848299751,0.0006563281114699837,0.004455203602671931,0.0007555195464588049
-0.0038405801677753315,0.0004265399291887295,0.006869999906299773,0.006869999906299995,0.006869999906299773,0.006869999906299773,-0.0038472738429011777,-0.0021175862950323365,-0.003810685640597611
-0.0048702778095470745,-0.005869109734778388,-0.009959999925897689,0.003718615350994048,-0.009959999925897911,-0.012012226382160374,-0.004864120083399093,-0.006243649818124086,-0.004759075413698577
0.0036191369388784977,0.004231759718178019,0.006699999907999743,0.011219999862799757,0.006699999907999743,0.006699999907999743,0.0036135992481389767,0.005113159975725479,0.0033785395574110755
-0.007842565546580027,-0.009336028840086996,-0.004659999978632867,-0.004500964349072212,-0.004659999978632978,0.003339999941599725,-0.007840014287638475,-0.009132196616713273,-0.007886465548232469
0.00030089669435184874,0.0041905816928271555,0.006049999914499837,0.006049999914500059,0.006049999914500059,-0.007039999954952081,0.0002983863752714644,0.0014042823341777755,0.0004073198267502409
0.006105172677886017,0.0036303488346924873,0.00783999989659967,0.0023284261159255415,0.007839999896599892,0.007694130068404359,0.006105911635273076,0.005781402260643498,0.0061255739826513445
0.002723297362540622,-0.0010119594884522298,-2.5000002068509275e-11,-2.5000113090811737e-11,-2.5000113090811737e-11,0.012208484562556743,0.0027198479381507212,0.003304842402174213,0.0026589930698388553
0.0011095021570852737,-0.0024595191612222234,0.020599999769000288,0.01708670011465907,0.020599999769000288,0.020599999769000288,0.001103827289593351,0.0019283241919179073,0.0009712108390438345
0.0008594954797640497,-0.005087472693830697,-0.007919999946196077,-0.005886905354826055,-0.007919999946196077,-0.007919999946196077,0.0008648403373603397,-0.0012523059384474955,0.0007712216585717968
0.0025324138616313885,0.0029305235117589312,-0.007449999950872366,-0.00559518878279841,-0.007449999950872366,-0.0031999999931603407,0.002545778943896071,-0.0007789110397888876,0.002633183510422077
0.0025287223644023804,-0.0070179977301819685,0.0037699999373002058,0.03350540990138784,0.0037699999373002058,-0.0015900000091795263,0.0025286970485616234,0.0020928396980528507,0.002380780686632722
-0.0053900649612690366,-0.004759853599567432,-0.006799999957339931,-0.00602497611168995,-0.006799999957339931,0.0024859960009075976,-0.0053675059731815855,-0.011916700139586456,-0.005460461152883012
0.0015369735917059035,0.0008623333449166992,-0.001760000007487772,-0.001760000007487772,-0.001760000007487883,-0.0075999999493800985,0.001542081479588564,1.9463518467599528e-05,0.0017429041002010592
0.00019308749827451344,0.0033639504348508265,0.0035399999395999693,-0.013502184594868183,0.0035399999395999693,-0.01144999991107265,0.00019710829068575464,-0.0020670222977047237,0.00023730259325627223
0.007277761209972811,0.013781331052617363,0.01500999982489959,0.015009999824899811,0.015009999824899811,-0.0006342477581208206,0.007278948367343885,0.006913362116069965,0.007129468722273602
0.0008386675223186479,-0.0031864907470410264,0.007839999896600114,-0.013677701720444246,0.007839999896599892,0.007839999896599892,0.00084617552961741,-0.000784110977936181,0.0005705538294056289
0.000319681247014314,0.007109382268745135,-0.014499999880724923,-0.014499999880724923,-0.014499999880725034,0.007343055015452515,0.00030190056456347314,0.004453628554830669,0.0004577292619536433
-0.007111410256656625,-0.0023037659594284943,0.01099999986500011,-0.0005889116810718908,0.01099999986500011,0.004595368614572104,-0.00708960282855553,-0.013895137188865259,-0.007156435634986358
-0.010543434788294559,-0.017867637211582688,-0.025549999770777543,-0.02554999977077732,-0.025549999770777543,-0.015188142907029967,-0.01052926065991866,-0.016210145034759926,-0.010767819225898867
-0.005798421461228553,-0.035534007946425916,0.01309999984400001,0.000525887409733139,0.01309999984400001,0.013099999844000232,-0.005807968808108854,-0.0038652248520809618,-0.005960413384371477
-0.012031612381873558,-0.014611021413683312,-0.021859999807493202,-0.02185999980749309,-0.021859999807493202,-0.021859999807493202,-0.012032391770042894,-0.013196143309335495,-0.01233419094402155
0.003040328264219294,-0.004369787065657049,-0.0029399999957475664,-0.0058399999668919955,-0.0029399999957475664,-0.0029399999957476775,0.00304001340068516,0.004905910108480516,0.002978139823253567
0.002695912473146933,-0.008127065425629354,-0.01491999987654602,-2.5000002068509275e-11,-0.01491999987654602,-0.014919999876545909,0.002697805776940898,0.0032353068430297505,0.0028602654395153415
-0.0003276708215512736,-0.008374504013397899,-0.006069999964603556,-0.006069999964603667,-0.006069999964603445,-0.006069999964603556,-0.00031863407926679965,-0.001206938600528784,-0.0003431643496965009
0.0068730002805741375,0.014336503170169435,0.030299999672000366,0.02801926742546379,0.030299999672000144,0.01221999985280009,0.006875204993029627,0.006118854277076924,0.006746171394725664
-0.0007208437426089453,0.008864212956164685,-0.005999999965299985,-0.005999999965299985,-0.005999999965299874,-0.005999999965300096,-0.0007169340763196752,-0.0008149632455716205,-0.0005640366369117356
0.010309445730208866,0.008916440791735258,0.024189999733100098,0.0025678747118182965,0.024189999733099876,0.024189999733100098,0.010298785364549756,0.01447872880364498,0.010498717341419717
0.014025671730597322,0.006725051554164585,0.002459999950400027,0.002459999950399805,0.002459999950399805,0.002459999950400027,0.0140012346105296,0.020891498578430756,0.013304760253070924
-0.002387871844719891,-0.01243679701314615,-0.0024500000006228984,-0.005512843769630238,-0.0024500000006226763,-0.0024500000006228984,-0.002379614965173582,-0.004697383408854616,-0.0024485311363403595
-0.002261015424443902,0.00647226881337537,0.010509999869900088,-0.0017720741738076473,0.010509999869900088,0.004909999925900355,-0.0022342075308695586,-0.007717357571124905,-0.0018750365419941684
0.0034150556909642305,0.0019531680526558848,-2.5000002068509275e-11,0.0016571882184737152,-2.5000113090811737e-11,0.0196099997789001,0.003418299290989024,0.002941303639882431,0.003643694550794052
0.001034528114770561,7.233144525242707e-05,0.006119999913799745,-2.5000002068509275e-11,0.006119999913799967,-2.5000113090811737e-11,0.0010425098832440582,-0.0006063171765645636,0.0013003546805443467
0.006824988651247033,0.01100406496317241,0.038029999594700215,0.03802999959470044,0.038029999594700215,0.00907999988419994,0.006808832282507504,0.009344979055480485,0.006478968856353351
0.01719212256686231,0.012531711840513493,0.03914999958350007,0.03586551511927305,0.03914999958350007,0.03301999964480018,0.0171663691016688,0.024313698367475656,0.01673833131184632
0.0013933307175197918,0.0027619050298099967,-2.5000002068509275e-11,-0.00019895660801583226,-2.4999891046206812e-11,-2.5000002068509275e-11,0.0013808747105279462,0.003073068839147819,0.0018239649862503704
-0.006011594032906076,-0.005537348949788079,-0.007309999952265667,-0.02920999973436056,-0.007309999952265667,-2.5000002068509275e-11,-0.006005333143104918,-0.008146829036419612,-0.005919409718365909
-0.00614320219126907,-0.003584545892894475,-0.03759999965087957,-0.03759999965087968,-0.03759999965087968,0.008629999888699835,-0.0061120011307007616,-0.012986325991488079,-0.005775851209946059
0.006793285607114008,0.008944386699002216,0.03126999966229982,0.0312699996622996,0.031269999662299375,0.027315019733811008,0.006794649913921091,0.008837380158787767,0.006956047988312175
0.002432140423082041,-0.0023748168518328283,0.0038399999365998916,-2.5000002068509275e-11,0.0038399999365998916,0.004114059627848388,0.0024234123984940847,0.007177356771386201,0.00221893411324503
-0.0006367909615155876,-0.004705079059674211,0.003729999937700068,0.0015230202823734995,0.003729999937700068,-0.003741920963004519,-0.0006430616139456724,0.002605578839042222,-0.0005675718474338343
-0.003499626612138096,-0.00749763260063574,-0.003269999992463357,-0.0006939890397897885,-0.003269999992463246,-0.003269999992463468,-0.003482995038683323,-0.006208442320677632,-0.0036057457125885373
0.006354943161505089,0.005731717324728436,-2.5000113090811737e-11,-2.5000002068509275e-11,-0.0032766448992412878,-0.0032799999923642797,0.006369719891183401,0.0032203932835965787,0.006507181032331832
0.0010350008558062118,0.006172934478595238,-0.013169999893958506,-0.015489999870874627,-0.013169999893958506,-0.013169999893958617,0.0010499815189104478,-0.0026244650631672695,0.001104234273785698
0.00481158641032553,-0.0012819800382598556,0.01626248766792493,0.002609701835294631,0.0039099999359000215,0.02487999972619992,0.004803090920154185,0.005648058193427952,0.0047411509292021314
0.00030997881237992964,-0.005188635538653896,-0.007419058341825657,-2.5000002068509275e-11,-2.5000002068509275e-11,0.0007947867204942671,0.0003010521373496555,0.00047778572497736427,0.0003661738762075206
0.0031016948455784288,0.0070436292131679235,0.0038099999369003434,0.0038099999369003434,0.0038099999369003434,0.005857578900664517,0.003099454180257144,0.004701813967095347,0.0033636364277340736
-0.006045073891543518,0.0029032239701298757,-0.002130000003806587,0.000603696745256288,-0.002130000003806698,0.011969999855300006,-0.006073207294892802,7.478729109755555e-05,-0.006032881089428455
0.0012868786289890188,0.005686034031722409,-0.007479999950574134,-0.010320298148398965,-0.007479999950573912,-0.018746979570056,0.0012513225832637698,0.009155019476868143,0.0010207406869333635
-0.0022217127401623626,-0.008151896403016612,-0.007439999950971887,-0.0070275751783919205,-0.007439999950971665,-0.007439999950971998,-0.002228340939239404,-0.0005571939220394562,-0.0024401732303557244
-0.005870624932900914,0.002981819218375037,-0.007489999950474169,-0.002599999999129854,-0.00748999995047428,-0.00748999995047428,-0.005874636848104964,-0.005142004232649544,-0.00605561315575609
-0.011763268632450585,-0.010798354738767002,-0.01759999984987981,-0.0175999998498797,-0.01759999984987992,-0.007459999950773066,-0.011751619192028162,-0.015375641551181318,-0.01166173316456054
0.006572145410037811,0.0040058653655472565,0.021069999764299574,0.01914999978350007,0.021069999764299574,0.021069999764299574,0.006555689598635839,0.010984405055168844,0.006678578053338935
-0.0022639478897172882,0.006310935964774167,-0.004949999975747854,-0.009631326049555966,-2.4999891046206812e-11,-0.008259999942812901,-0.0022381862141535036,-0.007113255994319778,-0.0017728561099797924
0.0013384894853505358,0.0061682356954160245,0.007789999897100053,0.007789999897100053,0.007789999897100053,-0.0020800000043039724,0.0013513907555415816,-0.0008753732038379036,0.001468012657097395
-0.002547508913275043,0.003593909517410898,0.0069299999056999795,-0.0034965893999235886,0.0069299999056999795,0.0069299999056999795,-0.00253757286604972,-0.004441582448312942,-0.0027035654782784357
0.0010865161392994427,-0.011481977068450777,0.0045262368586933555,0.01595999981539986,0.01595999981539986,-0.007296210906827638,0.00106833301736442,0.006886497502316846,0.0009159692788809348
0.011830731650435578,-0.0046175211446676245,0.00802999989469999,-2.5000002068509275e-11,0.008029999894700213,0.008029999894699769,0.01182976957625459,0.014195689281536916,0.011271429464934313
0.0003313513774310106,-0.007474717859220603,-0.01166999990888351,-0.010055278833712267,-0.0116699999088834,0.03167999965820001,0.0003063391139013216,0.00546046537169298,1.5123386191584487e-05
0.0009403354115986584,0.001887063077604223,0.001489999960099908,0.008763914394326111,0.001489999960099908,0.0002110277978188968,0.0009475541049648317,-0.001486898216513044,0.0010443686415544384
0.00030977222136785443,-0.0010785933791607194,0.0029099999459001324,-0.005874864499992638,-0.0063221635389451025,0.002869337887416945,0.00028435345649868715,0.003917692070098067,0.00033056276829324105
0.005735662612131431,-0.0006995818452845137,0.02316999974329992,0.02316999974329992,0.02316999974329992,-0.0043899999813196144,0.005743977724295801,0.0064328070871613185,0.00566814877274302
0.0013544340948896672,0.0035274582918967123,0.005899999915999654,0.013009402515697488,-0.0032399999927620327,0.005899999915999654,0.0013437574720209788,0.00271355432453646,0.0014079634791341888
0.005215940050018464,0.010432141840906795,-0.004399999981220204,0.004213622209638945,-0.004399999981219982,-0.004399999981220093,0.005192142857921356,0.00975859507843646,0.005275548611554326
-0.0009746508623612593,-0.0022927062566668877,-2.5000002068509275e-11,-0.00037712315221627435,-2.5000002068509275e-11,-0.01015910462356795,-0.0009911176765233787,0.0011075577006434134,-0.0010355518998760305
-0.004121832421909444,-0.003756057199301943,-0.01985999982739306,-0.01985999982739306,-0.01985999982739295,-0.01985999982739306,-0.004130456776391123,-0.0034134819238378356,-0.004094453652787822
0.0027385325185067533,0.004993907364805761,-2.4999891046206812e-11,-0.004206486767609041,-2.4999891046206812e-11,-2.4999891046206812e-11,0.0027456358755533206,0.000519980137879239,0.002714911572755163
-0.0036085221013135715,-0.007063266285734948,0.013509999839899756,-0.008485780139639298,-0.01227999990281392,0.013509999839899756,-0.0035903540724854244,-0.008154721247436991,-0.003882206609628125
-0.003829417669918289,-0.001624847234262372,-0.005739999967886877,-0.005739999967886877,-0.005739999967886877,-0.0019513771341274078,-0.0038008163049396693,-0.010587679696675956,-0.0035978552955034937
0.008496157723418385,-0.0008813235014799581,0.01900999978489981,0.01900999978489981,0.01900999978489981,0.02014999977349996,0.008496667059236573,0.010417347595802484,0.008277972301397485
0.0022387218465496073,-0.0022548914702165135,-0.006459999960723217,0.006244342241287004,-0.006459999960723217,-0.01071999991833572,0.00225528547631626,-0.0007971236267577675,0.0022963704453056177
-0.001025146858315562,-0.01165024043650631,0.0025499999495004477,-0.004026930855551836,0.0025499999495002257,-0.012639999899231924,-0.001001971342222907,-0.0038646428477939754,-0.0010541215695721862
-0.0029107849513345663,0.0030774171623337843,0.0075899998990998085,0.004885094077555552,0.0075899998990998085,-0.008608034891251282,-0.0029096535283453795,-0.004421203124469586,-0.0026423979647814955
0.011532981657565777,0.01367384918054082,0.018509999789899645,-0.001649083678601948,0.018509999789899423,0.018509999789899423,0.011496993287800628,0.015009064309206455,0.011430199464157687
0.005850004108185924,0.00457055794151251,0.0067599999074001715,-0.0016702390730828354,0.0067599999074001715,0.0067599999074001715,0.005836857456437583,0.008911518894540116,0.005703423740093916
-0.002624469765321158,-0.005632773883532227,-0.002619999998930811,-0.015379999871968697,-0.002619999998930922,0.013429999840699924,-0.0026352627609962376,0.0003149721270998551,-0.002706670523240917
0.007701929953509712,0.005086831428732674,0.015619999818800245,0.0171199998038003,0.015619999818800245,0.011455533648710992,0.007715755035814009,0.004611098177108142,0.0075835158237858025
-0.001127686095530489,-0.0021242933545435605,0.0029599999453999715,0.0029599999454001935,0.0029599999453999715,-0.0026499999986326905,-0.0011267000174736141,-0.00037089656913902314,-0.0011603328251983402
-0.0016177044086445047,-0.010819274237688026,0.014479999830199652,0.014479999830199652,0.014479999830199652,-0.00974817125754257,-0.001607862537159499,-0.0033858291007458075,-0.002005602591332978
-0.0017835531091096035,-0.005900617743157088,-0.006899999956344938,0.004151592980086383,-0.006899999956345049,-0.021459999811472952,-0.0017907097471885347,0.0010060835951186675,-0.0019195234470953393
0.0030422301780077543,0.00464163605957868,-0.005989999965399506,-0.005989999965399506,-0.005989999965399617,-0.005989999965399395,0.0030262919601864446,0.006222722260507796,0.0028172696367418926
0.0012081013728511003,-0.010337348139064506,-0.0040299999849015,-0.0070122279720299385,-0.0040299999849015,-0.0031437961998342923,0.0011863918067791523,0.005863291427609996,0.0010885312916526502
-0.011442507526662427,-0.0036158811597890583,-2.4999891046206812e-11,-0.006584310042669017,-2.5000002068509275e-11,-0.014099999884705228,-0.011446597642807865,-0.011229386480337444,-0.011240166971657195
0.002803101013763021,0.004940893029629301,0.008269999892299928,0.008269999892299928,0.008269999892299928,-0.03065999971993305,0.002782733104655488,0.006036228592270598,0.0024780629196936577
0.0017696989407984809,-0.0030845003516030145,0.008429999890700035,0.008429999890700035,0.008429999890700035,0.008429999890700035,0.001774582603598196,0.0014089033861082179,0.0018407790365344567
0.00591876712419559,0.009843946100908108,-2.5000113090811737e-11,-2.4999891046206812e-11,-2.4999891046206812e-11,-2.5000002068509275e-11,0.005926880125418643,0.003246296142623617,0.006075049190275017
-0.003480753526268643,0.00209753636098009,-2.5000113090811737e-11,-0.006800159163522834,-2.4999891046206812e-11,-2.5000002068509275e-11,-0.003489819245272141,-0.0009138687257370659,-0.0034812863396265215
-0.007073762251413096,-0.013307477566187331,-0.0033199999919660828,-0.0033199999919659717,-0.0033199999919659717,-0.0033199999919659717,-0.007068123783679381,-0.008307333167969277,-0.006601509360828484
-0.013476027037608862,-0.00964350970503014,-0.031249999714062615,-0.006777334213383224,-0.031249999714062504,-0.031249999714062504,-0.013460857066602827,-0.01789974059327981,-0.01325339753009458
0.0030117330407912757,-0.000382346961029123,-2.5000113090811737e-11,0.011335965540364867,-2.5000113090811737e-11,-2.5000113090811737e-11,0.0030050790028257612,0.004514149932640876,0.002973043026340383
0.003627446055471273,0.011315502766688246,-2.5000113090811737e-11,0.0197999997770002,-2.5000113090811737e-11,-2.5000113090811737e-11,0.003649764553685042,0.00018518006009760057,0.00396700844842246
-0.004885863056628081,-0.008190579904052142,0.0068799999062003625,0.0068799999062001405,0.0068799999062001405,-2.5000113090811737e-11,-0.00489644681515311,-0.0033557676970521477,-0.005212962815159594
-0.0023975208009138216,0.00047832912192480315,-0.010769999917838557,-0.010769999917838557,-0.010769999917838669,-2.5000113090811737e-11,-0.002388024499579533,-0.00457871082409933,-0.0024654885140603655
-0.0021377166410394555,-0.006111014787804625,-0.004359999981617735,-0.006239999962912135,-0.005170903080239486,-0.006239999962912135,-0.0021300614415128427,-0.0030145552365545836,-0.002178333080592343
-0.000723202681520041,-0.007012616124025706,-0.002090000004204784,-0.003379999991368954,-0.002090000004204673,0.006579999909200218,-0.0007068461102820445,-0.0026707451336048793,-0.0008630186846216858
-0.0022461441635773793,-0.009657261468606348,-0.013649999889182474,-0.01475999987813792,-0.013649999889182696,-0.000669395849094756,-0.002251933726522437,-0.0006683621933255557,-0.002379942268510904
-0.0024466329574035495,-0.00020246560226644394,-0.0009753247490319472,-0.002130000003806254,-0.002130000003806365,-2.4999891046206812e-11,-0.0024450257925513474,-0.0034132075016927166,-0.0024276268431508985
0.0003733947880515398,-0.004334553278670716,0.00856999988929985,-0.0011932840985366955,0.00856999988929985,0.0075899998990998085,0.0003571662141486076,0.0031788745772465266,0.0006231572970010202
0.0073767987956423475,0.008482519390970777,0.020129999773700114,0.020129999773700114,0.020129999773700114,0.02012999977369989,0.007388247939583703,0.00643298158515937,0.007463215303807003
0.00459238832007669,0.004907132163284533,-2.4999891046206812e-11,-2.4999891046206812e-11,-2.5000002068509275e-11,-2.5000002068509275e-11,0.004604265312931233,0.003454254610818497,0.00458250872276178
-0.009207148434414392,-0.008818334871130484,-0.004531764778117786,-0.014349999882217634,-0.014349999882217523,0.003289999942099886,-0.009202601878726124,-0.009185628867102613,-0.00943467093998862
-0.00200279477153098,-0.0017029731491814415,0.007279999902199741,-0.0018785487669220613,0.007279999902199741,-0.013109999894555302,-0.001993039947732256,-0.003969740006453892,-0.0017050357951984285
0.0024562365185698543,0.0005446735760341603,-2.4999891046206812e-11,-2.4999891046206812e-11,-2.5000002068509275e-11,0.00023921277842831046,0.0024326747012735073,0.005800404800683889,0.0022111587558752976
0.005084637271401959,0.009046473540920585,0.03332999964170025,0.0010899999640998637,0.033329999641700025,0.03332999964170025,0.005077020523788223,0.008908244105921392,0.004808065259124916
0.0022978970215341565,-0.00019264968816512518,0.004359999931400127,0.00524728881958203,0.004359999931399905,-0.0021800000033090905,0.0023030312618832482,0.0011688299501333432,0.0020535537825534522
-0.0036333363330556256,-0.012153433136106617,0.0022099999529001657,-0.0022447088357522293,0.0022099999529001657,-0.006489999960424431,-0.003626201812854557,-0.005459435759744169,-0.0035053459258015396
-0.0006107014673313316,0.0016002535091590442,-2.5000002068509275e-11,-2.4999891046206812e-11,-2.5000002068509275e-11,-2.5000113090811737e-11,-0.0005985394625239726,-0.002775474301916825,-0.0003450603877150904
-0.0025635253173458272,-0.007456059975398666,-2.5000002068509275e-11,-2.4999891046206812e-11,-2.5000002068509275e-11,-0.0010900000141544908,-0.0025697026124357203,-0.0008246543870201739,-0.002469479268364938
