nyse_n_TD3_window_3_predictor_lstm_rmr-pred,nyse_n_TD3_window_7_predictor_lstm_rmr-pred,nyse_n_TD3_window_11_predictor_lstm_rmr-pred,nyse_n_TD3_window_14_predictor_lstm_rmr-pred
-0.0017745745592863127,0.019229999782699903,-0.01677999985803913,1.359168722014914e-07
0.007789999897100053,0.008069999894300128,-0.017049999855352493,2.0860170479863882e-08
0.007769999897300206,0.0026699999482999726,0.0069299999056999795,0.028569937736894424
-0.011342612923893713,-0.0027101320583718946,0.006899999905999987,-0.002659999998533058
-0.014339972245476451,0.0026699999482999726,0.037679999598199565,1.1841494278463927e-06
-0.011669426471189515,0.008029999894699547,-2.5000002068509275e-11,1.7839214550008364e-09
0.001505279998559761,-0.0076327605847208435,0.00328999994210033,-3.0728894984122235e-09
-2.4999891046206812e-11,0.015469968412481938,0.0032999010317371624,-0.01352999989019732
-0.003559999989591889,1.8630210485426346e-08,-0.006559994238697908,0.019179999783200063
0.003579999939199885,-8.05279697368988e-08,0.019799999776999977,-0.002679999998333904
0.025009999724900034,0.015449999820331461,6.941854752007259e-05,-0.008119999944205647
-0.006949999955847219,0.01413781774900369,0.004359698686589253,-0.010839999917142129
-0.006490459387097469,-0.008269995809288777,0.006559999908811065,-0.008269999942713269
0.0058199405702159535,0.01662999029146839,0.0064799999011422305,0.01662999980870028
0.008944788442128093,0.007952760179094298,-0.010769999903579186,0.008209999892900388
0.003671039639625562,0.00654999988141447,-0.02952147835950214,0.010779999867199797
0.010649999868500126,-0.012969999895716344,0.019009999607074723,0.016049999814499838
0.015862756478622453,0.006549999909924553,0.003749999936638382,0.007869999896299884
-0.006929999956045929,0.006549999909500226,0.011119999859405816,0.02353999973959997
0.003188320666413391,-0.006139999963906906,-0.019799999827990078,-0.010229999923211497
0.031459997356980685,0.021999999755,-0.0003560883644749824,-0.018039999845501975
0.020319999771799768,-0.002619999991657296,0.006759999907400394,-0.002619999998930811
-0.029898151004672413,-0.002619999998930811,0.013430002747794267,-0.002619999998930922
0.004390266977607471,0.015619964027310473,0.011594273554872192,0.013209999842899833
-0.009143203825332846,-0.001776034747454247,0.0015399999596001912,-0.0026499999986324685
-0.014225645705539192,-0.013498585828795928,-0.0015400000096765787,-1.201635457803718e-10
-0.006146877377501303,-0.02144750873254464,-0.004649999978725616,-1.4689127691980275e-10
0.006060132397098572,-0.005989999964741366,0.019669995664017392,2.2528534593391214e-10
-0.004529441512755361,-0.004028757040055675,0.016059999812470416,-0.028569999255586565
-0.009939999926096843,-0.014099999922068562,-0.022149999804607412,-7.314016281512181e-09
0.0033499999414996484,-0.030659999711756925,0.004729973080789485,6.822604703415891e-10
0.013989980037305116,0.008429999890700257,0.001559999959399816,-0.02940976418198127
0.013200011028023928,0.016739999806867356,0.004679999928196565,6.880782610352298e-10
0.00451642449645373,-0.012069836334219097,-0.019479434047149802,-2.5000335135416663e-11
-0.022804464617982134,0.004689966842337023,0.0015140624230858268,-0.03218999970470959
-0.01998999982609928,-0.00935088839308329,-0.009360021760060455,0.005579999919199885
0.0018559059429590352,-0.0004360129557763326,0.013549999839497895,0.005499999920000054
0.016329998931828182,0.01097998714519366,-0.010029999925201039,0.01097999986520004
0.0068799999062001405,-0.016269999863113394,0.003389999941100008,-0.00010098755211440658
-0.013699999888684977,0.005499999920000054,0.016839999806592454,3.089984335069573e-08
-0.01039974121266396,0.00819999989300002,-0.016559999857957863,1.1578953573732065e-07
-0.012039545709506161,-0.005419999971071232,-0.003379999991962368,-3.075007792840978e-08
-0.013649178370447212,-0.005449999970772557,-0.0033699999914494905,-1.5808684361573455e-08
7.853495631593432e-11,-0.002061193949891793,0.002911873087962258,0.010959999865310488
-0.0023676189361637734,0.00856999988929985,0.007149999903547144,0.004379999931200196
0.003529999939699824,0.006389999911099897,0.0070999999040000095,0.016349999811500204
0.014089999834099531,0.004219999932794538,-0.0033048371384755137,0.008069999894299906
-2.4999891046206812e-11,-0.014729992924588098,-0.004869999976543582,-0.007999999945399905
-0.006929999956046484,0.001955065484571472,-0.004889999976344428,-0.005359999971668139
0.017479999795848356,7.58181564197713e-08,-2.5000002068509275e-11,-0.0026699999984334255
0.0030996294551928205,-2.2876256444703813e-11,-2.5000002068509275e-11,0.005399999921000154
-0.0015401071086281748,0.007289999900504496,-0.0016435354036784533,0.01878999978710061
-0.007650232439593285,-0.014479999595657156,0.0032899480783048496,-0.007889999946494641
-0.006739906186652211,0.029379991878417222,-0.006984373934679322,-0.005319999972066003
-0.012251407898404731,-0.02853999948760233,-0.003499916050333396,-0.002699999998134861
-0.016194315314378316,-0.004269657295427054,-7.940204049816657e-11,0.013429999840699702
-0.025069999775553353,-0.0021600000035079114,0.002179813914352069,-0.03447827394305114
0.010999999864999666,-2.3811397298345582e-11,0.008669999781433457,0.03570994766292768
0.00728999990210033,-0.00030794462438421544,0.021479470791248456,-0.0344799253522865
-0.010839994686421717,-0.011589992205329303,-0.017339907908469843,-7.714982541706661e-09
-0.0025713571037766503,-0.0054299999709716,-0.015470019920937883,-0.035709926763975774
-0.028369987733780522,0.002363808875328832,0.013454261921010069,1.60489799228003e-09
-0.0059450867246076955,-0.005994737589042565,-6.765390248020253e-08,-1.2681992123120267e-08
0.009989249577131654,0.006466136636079867,0.01107975197394917,-0.03704360495980441
0.011439999860599848,0.011629999858699724,-0.010959766031736318,1.531282634026354e-08
0.011309999861900177,0.01148999986010013,-2.503774965134653e-11,0.0013145617076775196
0.0020625089122716656,0.03976999957730021,0.01845999979037205,0.0384600026184696
-0.02995999972689789,-0.027319999753166013,-0.021739999808685462,-0.027319998398760093
0.017989999748975416,0.01084999986655455,0.022219999468787055,0.0280899996941002
-0.022709258211984662,0.004231564019337775,-0.014499366332904828,-0.02185999980749287
0.00324334988463848,-0.02169999827397473,-0.0015227000471332852,-0.011169999913858475
0.002009032043364334,-0.0020200000048824496,0.03370999962381682,0.002799999946999865
-2.5000002068509275e-11,-0.0020179677136999974,-0.003629998738895801,-2.4999891046206812e-11
-0.0038774349737434877,0.00303979776020169,-0.003639999988782061,-2.4999891046206812e-11
0.03821619902630147,0.011269999862299818,0.06204999935449984,6.730098345286706e-08
-0.020829876206627795,-0.017764610809985037,-0.04124999961421616,-2.6504938710480985e-07
-0.0038299999899222836,-2.5002999670675763e-11,0.0107599998669754,4.5114845748095433e-07
-0.012085904494183008,-0.007029999955051935,-0.014179624251604128,0.07691575083201041
0.014449424806145084,0.006069996640105657,-0.0216005454459135,-0.011399999911570036
0.0013422000348746188,0.000999999287499831,0.007358962676929259,-2.4999891046206812e-11
0.0017188183414886815,0.008960000194782936,0.00224042510186262,0.0029099999459001324
-0.006879974097464103,0.006608212798037139,0.004376677257052375,0.005749805118731022
0.007319185443851461,0.007069999673670946,-0.007699999948380998,3.262783554447424e-08
0.03332999964170025,0.013180010013276178,0.011620001459648588,1.1909287112032985e-08
-0.01610999986306072,-0.012848632544035787,-0.012999999867112866,-0.035709976676414734
0.02018000132741915,0.03346187774418152,0.035149999614954686,0.03703999534160318
-0.008239999558395827,0.019199999782981036,-0.0042299999829075174,0.01919999978277076
-0.02091999981606807,-0.0027099999980354506,-2.3354429501409868e-11,0.03703999136537717
-0.016559967130391318,0.020399946792349688,-0.002120000009264378,-0.0053899999713695745
0.025066510355654437,-9.616507479215386e-09,0.0042499954001296025,-0.01912123913776409
0.032959999645400195,-0.004439999977447151,-0.0037599988560373943,-1.1769907271030888e-10
-0.001333546813794162,-0.006699963290638045,0.0016147134480697378,1.36774369607906e-10
-0.010146177277223223,-0.006749646773596574,-0.0032099999930562673,0.010869999866299995
-0.001074239961280865,1.0836983022066704e-07,0.001609999958899655,-2.5000002068509275e-11
0.004139999933600036,0.011189999863065792,-0.0016100000089803723,0.002659999948399827
-0.008209999943310509,0.02414999973156129,0.0016099999548400135,0.02414999973349996
-1.960331896810885e-11,-0.015709999013621134,-0.007520299073902614,-0.01570999986868571
-0.00826999994271338,0.007699999898006515,0.011828822735795663,0.015959999815400305
0.004189999932857624,0.010499999870000165,0.005859999122997728,-0.007879999946594274
0.029009992737514034,0.00850999988986545,0.0329182887871331,0.002659999948399827
0.013749993443969988,0.0045299310230106915,-0.011168578887953862,0.015789999817100053
-0.010458690540925297,-0.00564996717464572,0.0074306950864577725,-0.002619999998931033
0.016790750574569246,0.01994996481613609,4.023254284835076e-06,0.0026199999487996894
0.004950861436514575,0.012860036030382771,0.01410999983418737,0.015539999819600414
0.009819966636141597,0.019079999784200163,-0.012979998981211383,0.012779999847199797
-0.007472070621823312,-0.008317271833456541,-0.011250000036552854,-2.5000002068509275e-11
0.019089999784100087,0.004620011866516505,0.0037799836292236044,0.010069999874299906
-0.016289941941217023,-0.011027871811491785,-0.009449999918136442,-0.007499999950375202
0.011399999844281306,0.0015586011123767118,0.003839999901821267,0.03447623549709178
0.05264999944850013,0.00022438742145869384,-0.007328570715320226,-0.0025100000000254363
-0.0015687882306524292,9.162892666836342e-12,0.011149999863466986,0.002509999949900088
0.021332468470856458,-2.5000002068509275e-11,0.007507793740336721,-0.02000999982590046
0.003309976042758178,0.01887999978620014,0.04412999858320754,-0.028039999746001798
-0.0001386702692820485,-0.008249999942912312,0.035199999622986144,-0.013109999894555413
0.003629999938699724,0.026569999410851475,-0.013599999889616687,0.026569999709300074
0.032709999655894384,0.02852999702840453,-2.5000113090811737e-11,0.02852999968970016
0.014389997560249945,-0.0033196487963088606,-0.01380003712536404,0.004999999924994558
-0.008226556816886221,0.001849999822665982,-0.01046354420565676,-0.010009999925400637
-0.0035099999900755074,0.0033386316786245818,-0.01427999535544855,-0.002539999999726983
0.031819999656799824,0.016240014031609906,0.021739999761590578,-0.005089999974354886
-0.006859999956743135,-0.004367176684644258,-0.010649999919032704,0.020419999770800334
-0.006899999956345049,-0.005914013719024669,0.014349999831500426,-0.005009999975150392
0.024309999731900067,0.0260698362152032,-0.04592999956799659,0.01758999979910003
0.008832435709358322,-1.4941159420800432e-11,-0.007409999951270563,-2.5000002068509275e-11
-0.007759984709319823,0.0019503739503772266,-0.0014000005607814892,-0.033329873735127524
0.0022829134426523012,0.02212854216763871,0.0032898078479517423,0.034479996870364404
0.05982503838193187,0.02642967428080456,0.013149998721438516,0.026429998626777973
0.0278141965247658,-0.0019297410078598087,0.00181018338741179,0.025703328584160356
-0.00995426807051325,-8.769882674064533e-06,-0.01772999848993806,-0.01593999992855155
0.010359999871393466,-0.00960535189714995,0.010819995039391017,-3.6967040539792606e-09
0.0034161217451622594,0.011489228006399177,-1.7013868092163875e-10,1.0923373316984453e-09
-0.010128648190217082,0.009033924750870614,0.003543916147445092,-5.844074113525721e-10
-0.0034499999906724144,-0.002745504257362419,-0.0071213367672054995,-0.06896999387878178
-0.022019979552356572,-0.007150146175226135,-0.010734196459224798,-1.2668033289031655e-10
0.010443622931630925,-2.5000002068509275e-11,0.007256270466282855,0.037039999111240896
0.0027173429938052163,0.0017900483607267148,2.894319095503306e-07,1.494465884377405e-09
0.00838994841163343,0.007132257361354144,0.014039999831014116,-0.0357099867995081
-0.01568839916020137,-0.005558576366572421,0.010369999871298496,0.03703998885400117
4.820318011189428e-06,-0.02250995174238868,-0.007138821298389053,-0.014249999883195974
0.010287948980848283,0.002419999983350296,-0.0064899992533095086,0.0024199999508001113
-2.045570943953745e-05,-0.002410000035799831,-0.005349980579720359,-0.00216246983627133
0.01644357386768358,0.008099999895606613,0.02309503870327445,0.016869999806299774
-0.03090993089339067,-0.04336999955768783,-0.028639999741655875,-0.0213399998126671
-0.013509999890575664,0.01007976108166031,-2.5000002068509275e-11,-0.016949999856347486
-0.010249999923012454,0.022829693848156918,0.01636999981130005,0.004939999925600125
0.01727999979727146,0.016789999806983147,-0.02086318312192459,1.1299026287936442e-06
0.0067994028754461144,0.010939999807296097,0.0014721175219076787,0.03566250560383111
0.03716999960330036,-0.00014599889574073988,-2.4998225711669875e-11,-0.01444999988122253
0.029319999681800102,-0.002449996724261605,-0.014119996449498906,-0.0024500000006225653
-0.00314999999365706,-0.007369999951389095,-0.021509999809070646,-0.007369999951668427
0.0031599999433997716,0.017289997599832185,0.010979999865200263,0.01728999980210011
0.025309999721899956,-0.011389999070821388,-0.0289899997365497,-0.009689999928584436
-0.0221126211220658,-0.01719999985394094,-0.006491498845870747,-0.024529999780926626
-0.025419999772070767,0.005777398548160173,-0.003299999992165681,3.402510245020807e-05
0.006509999909900088,0.0018982963779701212,0.04933520492240162,0.066669980622863
-0.0016132146654478374,0.0025099999499129666,0.021938783915454785,0.002509999949900088
0.016361653938963494,0.037419999600800224,0.024559289518845562,0.0374199996008
0.0063699999112998285,-0.004939992583915864,0.008979895149746175,-0.009639999929082155
-0.018979999836149064,0.006021233851937868,0.007879999896187817,0.026729999707699736
0.01613999981360026,0.0408698494592592,0.015488607590870451,0.016549999809500004
0.015833003771526633,0.01688953826059758,0.013200309183196701,0.009279999882198187
-0.0036895684147689733,-0.004040384164311295,-0.002975113349170444,-0.004619999979030731
0.012499999850000165,0.022389999457296028,0.02023999977260016,0.009289999882100108
0.006450052454636257,0.0007746393687639852,0.011899999856000099,0.006859999906400294
-0.009009996320498148,0.010660715749032601,-2.4999891046206812e-11,-0.025039999775851696
0.026709999537836815,0.002630440209397067,0.007840002193527429,-4.009834209117713e-08
0.0012699997267824337,0.010879999605873047,0.001859326076651957,-0.03447997913456868
-0.011489999910674453,-2.8166136090135296e-11,-0.016909999856675406,0.03570998809230197
-2.5000002068509275e-11,-0.010769966706050682,0.013389997759367,0.034999999625000555
0.002919999945799834,-0.07728715331120872,0.03204999964923183,-2.7653774936631237e-08
0.022729980676091,0.02877999968720002,-0.007289999938246194,0.028779999687192914
-0.01838999938204422,-0.022869999797438645,-0.0349899996688523,-0.02286999979744342
0.005759999917399838,0.0025600052441070442,0.019089999637619925,0.002559999949399927
-0.002439981177592032,0.018179999793200174,-0.01644652626140586,0.018179999793200174
-0.015565216870081389,0.022109999753876952,0.01678999980610496,-0.07691999805009708
-0.026089999765404492,0.005408215865417176,0.016529999809699936,-0.08332999845821898
-0.005949999965797592,0.005449997926352701,-0.008129999944102573,0.09090999842472658
0.03891999958580028,0.04325997218802291,-2.4999891046206812e-11,1.961067086497792e-09
-0.012739275869164346,0.0050300082245178235,-0.016379999900645648,0.0416699632680706
-0.00921525339701712,-0.008450458758290758,-0.0171438480893521,-0.00500999997515017
-0.00844196271690234,-0.0018600000064961097,-0.0018677816472231212,-1.113156677945426e-09
-0.02939999015817185,-0.00555932966390249,0.00031499107239718604,-0.007596127271390474
0.009069999884300017,3.263167736022865e-08,0.005830022330627349,0.08695472727652254
0.009019999884800178,0.019979998820450318,-0.02101999969118251,0.01018999987310032
-0.00011981313744380273,0.012589999849100142,0.021479990972188112,0.08332738682678476
0.035839999616599894,0.02982999967669997,0.010578133276595292,0.02982910250715065
-0.004594382550915599,-0.004809999977140489,0.030935360093349074,0.03845699108497325
0.04478751534212466,0.009974992039462505,0.035349967718325104,0.019389999781100453
0.04731765216890382,-0.000830003063735596,0.03753999861194157,0.028599999688999844
-0.00563999996888187,0.003319997158004906,-0.009871510191175381,-0.011569999909878392
0.004719948255289097,0.00994000032187592,0.009959505345194852,-0.00703999995495197
0.005249272244542302,0.004739999914260551,-0.003280008388627742,0.004739999927600103
-0.002879999996343696,0.014069999834299907,0.006579999619126697,0.03845950902843431
-0.023279999949053498,0.009729999876803008,-0.002920143284035892,0.00460999992890021
0.00012928193023631351,0.016149999811499116,0.014659999827994374,0.01614999981349996
-0.005940330468709343,0.01584999779023799,0.004019999934766094,0.01584999981650026
0.0329299996457002,0.02875220963410463,0.02887764402608317,0.017869999796300107
0.011609999858224862,-0.004679975394906943,-0.004648378250901586,0.004369999931300272
-0.01153010123142928,-0.01056999916490775,-0.01057000701263866,0.04166989074254923
-0.036949999657347465,-0.03325999968058391,-0.033259921436715634,-0.028299999743415016
0.009725623960970875,0.015699453592324497,0.004909999923934816,0.013439999840599404
-0.03918906357164276,-0.020130000070127996,0.003979997407632663,-0.011059999914952767
0.00619251468917037,0.008549999889500226,-0.003969999985572681,-0.04250999960202562
0.019787093884962914,0.007029999904650586,-0.01749999689267956,0.007029999904700102
0.0301097606377283,0.03244999965049966,0.007629999898699946,0.03244999965049988
-0.01473999987833674,0.04945999948039992,-0.00883998722563395,0.04945999948039992
0.0544599994279662,0.05139999946099971,-0.012049999905102471,0.05139999946099971
-0.017219999853651857,0.010179999873200174,0.01521999982274913,0.010179999873200174
0.01828999979210022,-0.008069999938981942,0.007419999997026805,-0.008069999944703365
0.007904875067266781,0.001585346576854052,-0.011729999890033316,-0.00610999996420547
0.04069250430874627,0.013932101105742056,0.022049999754447436,0.024559999729399706
0.01077093591989442,0.029939999661172,0.014919999824150931,0.02993999967560046
-0.01586264027561446,-0.0038980699675513764,-0.009810007604607263,0.017449999800499993
0.007283272422783371,0.019380132324078314,0.0016499999578265534,0.01714999980349985
-0.02168265227798183,-0.021393800599606272,-0.02467999977908708,0.011229999862700346
-0.00012549354872060103,2.5776857515147356e-07,0.00336999994259779,-0.01297999989584897
-0.01679988223231954,-0.008489999896524547,0.011789998407919278,0.024399999730785105
-0.01517719685229324,0.02072849473349514,2.124952204418662e-06,0.005509999919879105
-0.021167922520689997,0.013336370262645447,0.004109999933946673,0.04166999552056638
-0.007899992492374275,-0.004709368457900043,-6.05188121838296e-11,-0.03999999835766943
-0.04762736982119553,-0.009470005615370258,-0.018349999604932332,0.041669999328850515
0.013444485671103346,-0.023068101996681856,-0.0017000636812104508,-0.017079999855053596
0.008619999888769714,-2.501521212394664e-11,-0.005099985114128902,-2.5000002068509275e-11
-0.011163741125043147,0.015459999823505877,-0.0034500000505942596,0.015459999820400139
-0.010146274088242091,-0.0019191183702053083,-0.006859999287548546,-0.0018900000061944366
0.02268999974809982,-0.0019011042270463685,-0.005179999984789352,-0.0019000000060950262
0.002749999938625791,-0.007639329059667688,-0.0049399999758467095,-0.0076399999489820125
-0.007013353745805917,-0.0019199999287273783,0.008099998453498625,-0.0019200000058960942
-0.00037698247247053285,0.0016699999582994174,0.016079999814200052,-0.007709999948285473
-0.011219999913360978,-0.007499999950374758,-0.01976999954629477,0.0019299999557000902
0.005669999918299862,-0.005039999974852272,0.028929999684049967,0.03489999962599999
-0.0360998445294628,-0.018559999840327857,-0.02252999918027787,-0.014989999875856141
0.0008183186102876938,-0.009921720447105598,0.0017000297459444091,-0.0018900000061945477
0.014439999830580863,-0.001899508210293277,0.008519999790891353,-0.0019000000060950262
0.047428370873827896,0.013339999841599948,0.016859991179051237,0.013339999841599948
-0.022589999800229688,0.01695999980539975,-0.018229995016455613,0.016959999805399972
0.021568835364879746,0.03180765146312203,0.020249713676899983,0.027779999697200353
-2.5000002068509275e-11,0.013238808744875374,-2.5000002068509275e-11,0.0050799999242001626
0.036599999608999845,0.021719999643273535,0.019889986418016647,0.010779999867200019
0.014819988447513976,0.02975999967739984,0.029209999695743116,-0.0017700000073888056
0.016389998591070265,0.009909999875900244,-0.015723218605889877,-2.5000002068509275e-11
-0.008959908369967962,-0.0032699999924636902,0.01968982722979029,-4.4853752378948286e-08
-0.018351062710469823,-0.000820000016841238,0.007729999897699846,0.034479782193322484
0.019404264141753336,0.0032800008081435017,0.009519999879800345,0.007519999269567812
0.003689996171676757,-0.007294682902671323,-0.0058999999662952,0.01304999983611177
0.007791012926599228,0.013099629538628532,0.01898999978509952,0.023939999735600015
0.015479964185211248,-0.006268590926348128,-0.0020565600118986893,0.02697999970519982
-0.023279999279271824,-0.013339999892267085,-0.024118464843120413,-0.027999999746400217
0.017859999796400405,-1.1710986924651223e-07,-0.02350624930614509,-5.005914527345112e-08
